engine_id,timestamp,cycle_id,engine_operating_hours,flight_phase,degradation_mode,rpm,throttle,engine_load,oil_pressure,oil_temperature,cht,egt,fuel_flow,vibration_rms,vibration_peak,vibration_1x,vibration_2x,ambient_temperature,ambient_pressure,health_score,degradation_index,remaining_useful_life_hours,dataset_split
ENG_0001,2024-01-01 00:10:00,11,0.1833333333333333,CRUISE,THERMAL_DOMINATED,9879.970359294422,65.05671099974542,63.9843262696288,63.51494338538825,99.761484757803,208.4404071315921,564.9900562770681,38.60740022271322,1.94614160577302,2.999777296707642,1.539343627887454,0.3915498806520243,8.526592621395471,101.2726954604901,89.52784787043768,10.47215212956232,1.45,train
ENG_0001,2024-01-01 00:11:00,12,0.2,CLIMB,THERMAL_DOMINATED,11966.54987641591,83.40620948905905,89.73037368539255,63.03115792554406,103.9121414470193,219.0103091316522,603.8521479661092,55.0871014107153,2.00755991635025,2.8971611763641,1.57779721781178,0.3894806572498831,20.8041339368926,100.3667320409268,87.98620411390226,12.01379588609773,1.433333333333333,train
ENG_0001,2024-01-01 00:12:00,13,0.2166666666666667,CLIMB,THERMAL_DOMINATED,11952.5054688839,86.15414425436109,93.81724561496668,62.47533482037279,104.9577758555084,227.6988548588645,605.7791923298346,59.00625082021126,2.156762691454252,3.362666898244748,1.690533190830743,0.4312890227231216,12.66149399344054,100.8567177488085,86.58492109707946,13.41507890292054,1.416666666666667,train
ENG_0001,2024-01-01 00:13:00,14,0.2333333333333333,CLIMB,THERMAL_DOMINATED,11934.66707674263,84.59390922791401,84.04238250825487,61.71647762176675,103.7496890051163,222.4377633714118,604.2016432899563,52.78301240242827,2.088530858918637,2.817779568663899,1.673205055255989,0.4333287231032317,16.73251940865358,100.4151972859731,85.34384031904507,14.65615968095493,1.4,train
ENG_0001,2024-01-01 00:14:00,15,0.25,CRUISE,THERMAL_DOMINATED,10176.54542402811,70.74229174674262,72.34688806333207,60.90083129391687,99.71551487498142,221.4564616744858,578.5091544898866,45.53242091064295,2.089970785369698,3.459870627343884,1.64147024649109,0.4241790408785044,14.76539710560408,101.1270539400766,84.46153961452963,15.53846038547037,1.383333333333333,train
ENG_0001,2024-01-01 00:15:00,16,0.2666666666666667,CRUISE,THERMAL_DOMINATED,10040.49817109609,68.79202962656836,64.21094749755326,61.9676371227572,101.2686110219107,209.0537068246286,573.4617185002323,41.5345812628222,2.191480137088733,3.289923572384208,1.730507797769248,0.4362212521909078,17.38520413611561,103.0117084801423,83.68312423009795,16.31687576990205,1.366666666666667,train
ENG_0001,2024-01-01 00:16:00,17,0.2833333333333333,CRUISE,THERMAL_DOMINATED,9873.911604566496,70.1731795749458,77.06655241564371,62.27613064098874,103.2647495844241,216.994596640664,593.3228083768964,47.36162577965352,2.195492284981975,3.248757527239237,1.752033110421616,0.4453847093248072,15.38410945530128,99.92809885706865,82.71667058706292,17.28332941293707,1.35,train
ENG_0001,2024-01-01 00:17:00,18,0.3,CLIMB,THERMAL_DOMINATED,12091.78619470548,84.68864552921585,80.14377349581682,62.10974934569831,101.9059217150867,223.1077272447014,594.3033435029336,50.97923881289218,2.276196972874423,3.492473527933396,1.768181408294341,0.4425454425087287,8.585038879057151,99.68643860212326,81.65463055526298,18.34536944473702,1.333333333333333,train
ENG_0001,2024-01-01 00:18:00,19,0.3166666666666667,CRUISE,THERMAL_DOMINATED,10212.21561970126,72.33556412331961,78.7406146507961,61.65805006492657,103.4992960398543,224.5831770084298,595.5343963205434,51.32130394849055,2.362173754145829,3.661165097467568,1.905318597557543,0.4654780370506837,19.9813340972357,102.7711703274936,80.2768165789,19.7231834211,1.316666666666667,train
ENG_0001,2024-01-01 00:19:00,20,0.3333333333333333,TAKEOFF,THERMAL_DOMINATED,15103.24652605511,100.5088416866024,103.5170039571033,60.99873861932262,108.2687623884256,236.7439385811122,633.9881544816573,65.85855445262085,2.517277222661482,3.344732230320793,1.965624014787049,0.4926135306220731,12.53121708419344,101.0906763228481,78.67309044132918,21.32690955867082,1.3,train
ENG_0001,2024-01-01 00:20:00,21,0.35,CLIMB,THERMAL_DOMINATED,11848.0630034046,85.6752053241504,87.52127972859283,61.4049576699277,107.6997936641211,229.0883102379336,602.6713025160709,56.59341391900695,2.380499206390713,3.744636869664304,1.902851917285915,0.4807955594616271,7.217090506701245,100.6309272613401,77.40775826654982,22.59224173345019,1.283333333333333,train
ENG_0001,2024-01-01 00:21:00,22,0.3666666666666666,CRUISE,THERMAL_DOMINATED,9951.576592713374,69.17624606775506,69.35179477981734,61.09956270153172,104.360123013509,222.3477632728177,582.5403037316213,46.73671963154669,2.257973159091161,3.153875203013026,1.806678911804815,0.4587356668154332,12.85942419517044,102.3399046873961,76.47820017530819,23.52179982469181,1.266666666666667,train
ENG_0001,2024-01-01 00:22:00,23,0.3833333333333334,CRUISE,THERMAL_DOMINATED,10126.69111491866,69.02478755185501,65.30669574635844,60.13910145068453,102.5347182057757,219.702952934196,582.8282383187475,42.80499397912721,2.327756924239271,3.69084727506948,1.872966773795053,0.4640131245758705,22.50379895317155,100.6943844602631,75.41920122542791,24.58079877457209,1.25,train
ENG_0001,2024-01-01 00:23:00,24,0.4,CRUISE,THERMAL_DOMINATED,9929.233053438122,69.13488362436075,64.66224425175233,60.51409953374458,105.4007858496047,226.0765737069401,585.5022205474879,42.00399521258245,2.331536240875858,3.798104986133866,1.864395376652888,0.4575779514077759,19.25110871056746,103.1260097135469,74.26839784745738,25.73160215254261,1.233333333333333,train
ENG_0001,2024-01-01 00:24:00,25,0.4166666666666667,CLIMB,THERMAL_DOMINATED,12044.38194281462,85.7889042847566,80.99306791348697,59.76902872995362,106.58523165208,225.189571145857,600.0892322048182,53.81070937747567,2.414803060493651,3.915804564460839,1.972200607671585,0.4827631211633839,13.2567393279607,101.9779258713393,73.16430942187708,26.83569057812292,1.216666666666667,train
ENG_0001,2024-01-01 00:25:00,26,0.4333333333333333,CRUISE,THERMAL_DOMINATED,10077.46340534293,69.15803103835947,64.82096855854556,60.14308043308325,104.1786269178754,223.6534297742232,583.1715731331576,44.22569723944554,2.433371155872603,3.70115846970721,1.951023262329453,0.4818084322677826,13.25371147840786,100.8120885918543,72.25336351143812,27.74663648856188,1.2,train
ENG_0001,2024-01-01 00:26:00,27,0.45,CRUISE,THERMAL_DOMINATED,9907.306952842191,70.57954971379283,74.5261389640547,59.03792683631893,105.9212960254193,224.1090177288292,597.0675368064124,49.58947221493145,2.523550581035861,3.805685768937883,2.039912712813563,0.4967484091602349,13.39182474391309,103.4573082132655,71.23001892171445,28.76998107828555,1.183333333333333,train
ENG_0001,2024-01-01 00:27:00,28,0.4666666666666667,IDLE,THERMAL_DOMINATED,1994.04746439382,14.15080159729088,13.72663205289548,58.93253618297577,95.55145167951345,204.4367235036057,504.6840478465001,12.41104199241295,2.237902379582159,3.037170075003429,1.775852647488321,0.4509704127695242,25.38373991780421,100.6942850769967,71.09710825827926,28.90289174172073,1.166666666666667,train
ENG_0001,2024-01-01 00:28:00,29,0.4833333333333333,CRUISE,THERMAL_DOMINATED,9675.873265993092,71.74224940686338,65.39797721185138,60.00078656708288,105.1206329908623,220.9122054558356,585.605113522419,43.7061827979334,2.467503073792184,3.973021599678909,1.976417595157537,0.4859206925332502,16.90967726115777,102.0420953720093,70.22655453456944,29.77344546543056,1.15,train
ENG_0001,2024-01-01 00:29:00,30,0.5,CLIMB,THERMAL_DOMINATED,11897.56123586657,84.34795293566432,92.26152224948703,59.70957221988989,110.2016970147205,237.7617418581393,626.7336421532475,58.73656186327191,2.698859496087552,3.801515658412159,2.19003899877062,0.5241084018878694,17.15020823595535,101.5992925804065,68.95719022859475,31.04280977140524,1.133333333333333,train
ENG_0001,2024-01-01 00:30:00,31,0.5166666666666667,TAKEOFF,THERMAL_DOMINATED,14974.74318486068,102.4024278443279,110.2625491228556,59.12506811492111,112.8016558127521,244.4087460984998,658.0356847464144,72.26232890614158,2.826671604446824,4.23627102487615,2.256583381063666,0.5518931761857329,20.15141727015921,102.6017412893988,66.72098065185996,33.27901934814004,1.116666666666667,train
ENG_0001,2024-01-01 00:31:00,32,0.5333333333333333,DESCENT,THERMAL_DOMINATED,3875.221681803515,24.1838492539569,26.25278860092268,58.84959007010403,101.0881441499686,215.8432159017153,536.8041325892747,21.8563702054753,2.406584350218719,3.402211488569128,1.92911217545888,0.4652842653755843,16.19394579513257,102.8615111967269,66.48636176404966,33.51363823595034,1.1,train
ENG_0001,2024-01-01 00:32:00,33,0.55,DESCENT,THERMAL_DOMINATED,4163.241130393164,20.92375092964429,22.99481653248161,57.59849239262627,99.38531960175497,208.5842760016869,528.8716794140639,17.54255925164943,2.343208425910832,3.171606052806775,1.894183809711415,0.4711168043479284,13.70478927089648,101.3320041490658,66.28431944915171,33.71568055084829,1.083333333333333,train
ENG_0001,2024-01-01 00:33:00,34,0.5666666666666667,CRUISE,THERMAL_DOMINATED,9856.985862203937,67.98382737816519,63.5498575613128,58.59735252971494,106.4957698742116,227.4449313520546,588.3779225939065,44.18506911539054,2.560174063864584,3.972937197939377,2.033294660687834,0.5135388671546783,14.01825075457511,100.5465821296538,65.41651670202185,34.58348329797815,1.066666666666667,train
ENG_0001,2024-01-01 00:34:00,35,0.5833333333333334,CRUISE,THERMAL_DOMINATED,9955.995551330301,66.25841615794829,64.88344825969706,58.71399956944897,107.4286977155122,224.8366507195522,599.092778187772,44.63973067509112,2.6497391113277,3.502247131793316,2.076560082395776,0.5309530232106215,14.64199370292968,101.7599721429391,64.62959957157416,35.37040042842584,1.05,train
ENG_0001,2024-01-01 00:35:00,36,0.6,TAKEOFF,THERMAL_DOMINATED,15013.07405772861,99.29697303191739,104.4254328234759,57.92094713882315,113.8103734240731,243.118318607475,656.6114462094325,67.18624170804686,2.95666996668953,4.729069708474864,2.370447446425871,0.5972113098627054,14.81388881745079,100.6222846302479,62.98029250431919,37.01970749568081,1.033333333333333,train
ENG_0001,2024-01-01 00:36:00,37,0.6166666666666667,CRUISE,THERMAL_DOMINATED,10144.12732890661,70.03683675837911,72.78256956396112,57.57766853379064,107.689120413865,232.3626192393288,604.5765481037475,48.19662728115703,2.79607623552501,3.990097862560975,2.256634371807168,0.5711348356661732,18.6381477181849,103.3133872475266,61.7794283743145,38.2205716256855,1.016666666666667,train
ENG_0001,2024-01-01 00:37:00,38,0.6333333333333333,CRUISE,THERMAL_DOMINATED,9856.413784882056,73.35287462455057,68.2753285866913,58.52525505490173,108.4996558132973,226.2096644835449,593.2897765008374,47.20898862548713,2.836006448109067,3.686961178633481,2.241776243189414,0.5612786243135622,15.2597294290365,101.4365353310827,60.86467863952916,39.13532136047084,1,train
ENG_0001,2024-01-01 00:38:00,39,0.65,TAKEOFF,THERMAL_DOMINATED,15116.3163752155,100.6538547475283,107.0118190449811,57.3511222106278,117.1805438505901,243.3255267814901,655.1259170949734,70.00280505459473,3.008351643970454,4.525919611683799,2.42008571312191,0.605735103566475,18.6632003860779,100.9346784486879,58.71054838991328,41.28945161008672,0.9833333333333333,train
ENG_0001,2024-01-01 00:39:00,40,0.6666666666666666,CRUISE,THERMAL_DOMINATED,10001.02330610196,69.56179894238227,65.72811703466706,57.49658619359856,109.1150855202019,233.3736487808006,603.8239859284324,47.57752508820662,2.816372776078598,3.714065584775964,2.266637548609669,0.5474784001416609,14.59641709945709,101.4846803058649,57.86195988762192,42.13804011237808,0.9666666666666667,train
ENG_0001,2024-01-01 00:40:00,41,0.6833333333333333,IDLE,THERMAL_DOMINATED,1901.849134895205,11.65881116236698,11.01481950733595,57.63392797645985,101.4442643490562,209.2983539877861,514.0320401636326,13.89416176141216,2.56461261610613,3.617303573806741,2.006220167702598,0.5267096206838595,15.39317595158045,99.9528737104703,57.78218891758875,42.21781108241125,0.95,train
ENG_0001,2024-01-01 00:41:00,42,0.7,DESCENT,THERMAL_DOMINATED,4046.210347426327,20.57772938198423,20.72989931565537,56.81794743264739,102.8612592699346,211.950660338207,526.9295320101011,19.27100277889768,2.559989957550324,4.051928028059756,2.029266193392124,0.4995496791278833,5.008996577339461,100.3283859614893,57.60419964818513,42.39580035181487,0.9333333333333333,train
ENG_0001,2024-01-01 00:42:00,43,0.7166666666666667,CLIMB,THERMAL_DOMINATED,12019.90596955735,85.47122911621713,87.05996720919744,57.01075977280298,114.9689550857806,238.9131201918254,629.3997078791534,59.33408229187003,3.049387958191528,4.040670336559907,2.431593790938589,0.6027767804479012,19.58163837351241,102.5004139079444,56.16651358433892,43.83348641566108,0.9166666666666666,train
ENG_0001,2024-01-01 00:43:00,44,0.7333333333333333,CRUISE,THERMAL_DOMINATED,9939.97831228412,71.54173038777394,72.68763156555633,57.43562183520272,112.8596606119412,233.8358395331882,609.3070323761546,51.65750944323516,2.857951191729587,4.674851927045804,2.282768473378965,0.5656131432085866,16.73244237948996,100.6431057210286,55.23957784310541,44.76042215689459,0.9,train
ENG_0001,2024-01-01 00:44:00,45,0.75,CRUISE,THERMAL_DOMINATED,10006.980208499,67.04282750844031,61.56525200938636,57.46534476465831,111.0730310930295,232.4449740204411,601.5635584963146,44.65597456527463,3.079249894255057,4.007729861108577,2.448537230108686,0.6005872688837893,19.99005054929826,100.2530890173181,54.19796488056351,45.80203511943649,0.8833333333333333,train
ENG_0001,2024-01-01 00:45:00,46,0.7666666666666667,CRUISE,THERMAL_DOMINATED,9961.468640313824,72.28750808641385,77.74464911835354,56.56427548084059,112.1199935006958,240.6013188619448,622.1699665431286,54.18864381507184,3.061399549244994,4.282070006785536,2.433179583324351,0.6126056656230845,0.5187231090315532,101.8366527525273,53.05274729624201,46.94725270375799,0.8666666666666667,train
ENG_0001,2024-01-01 00:46:00,47,0.7833333333333333,CRUISE,THERMAL_DOMINATED,10011.35173452512,70.67699281498882,67.36365599383048,55.95642240121283,112.3224285674673,229.5697643415719,601.9848582550795,46.66308832822961,3.108910930608165,4.962946097271854,2.520558402310173,0.6239212248036478,25.44187352390364,102.485704154663,51.83229394514107,48.16770605485893,0.85,train
ENG_0001,2024-01-01 00:47:00,48,0.8,CLIMB,THERMAL_DOMINATED,12066.2130674521,84.1694241721984,77.9327210241948,56.12106605836828,114.5058993966371,244.9796754370151,626.190475739159,57.21360079417997,3.129155677717369,4.463765794919773,2.501173359536717,0.6239369988336584,14.30205185922413,102.0189533106651,50.71985857162084,49.28014142837916,0.8333333333333334,train
ENG_0001,2024-01-01 00:48:00,49,0.8166666666666667,DESCENT,THERMAL_DOMINATED,4158.601681614535,26.26556373221257,28.30770122572735,55.97590735703636,105.9318598425641,225.1498561979187,553.1762293384357,23.33185633282861,2.880664804730996,3.862271372618998,2.290630970581802,0.5607304846258885,20.54091408368758,102.2960476858058,50.33054430199706,49.66945569800294,0.8166666666666667,train
ENG_0001,2024-01-01 00:49:00,50,0.8333333333333334,CRUISE,THERMAL_DOMINATED,9876.218450117314,74.5413857156088,81.33436453189663,56.4472611585193,114.1176354062473,236.0354920917931,630.592283629991,56.11150362445661,3.287287697992402,4.747151019259019,2.629006768855671,0.6772914019469977,9.800470364372345,100.5432049114305,49.17714905054135,50.82285094945865,0.8,train
ENG_0001,2024-01-01 00:50:00,51,0.85,DESCENT,THERMAL_DOMINATED,4213.303337465627,25.36373251011699,27.20071411388637,55.11316203169203,108.6895723752064,224.831410496094,557.9671861149351,22.33903638231459,2.956161823722288,4.162740895079271,2.375671275639054,0.5967246727094742,18.06386952531285,99.87818933325815,48.84442539738163,51.15557460261837,0.7833333333333333,train
ENG_0001,2024-01-01 00:51:00,52,0.8666666666666667,CRUISE,THERMAL_DOMINATED,9804.79122004775,70.49644117260067,74.860397523364,55.35960032858183,114.2121278011368,244.4535952516515,622.8734612332102,53.29098159486585,3.206128620571563,5.248704306108335,2.565935423991474,0.6675679445508121,9.73292218413172,102.8013336519555,47.76036718614534,52.23963281385466,0.7666666666666667,train
ENG_0001,2024-01-01 00:52:00,53,0.8833333333333333,CRUISE,THERMAL_DOMINATED,9984.821490496442,69.08127820091951,71.22614109151672,54.74457630983915,115.9228675168891,240.4185978350273,626.2345099021768,50.86849632115934,3.216934376072314,4.585222563994138,2.569432949041292,0.6353357828156,11.88115519652098,100.9773201611579,46.78865847357004,53.21134152642996,0.75,train
ENG_0001,2024-01-01 00:53:00,54,0.9,DESCENT,THERMAL_DOMINATED,4058.831720648458,23.30031126107042,23.53730977409293,54.61745727983917,108.2542335457698,217.6260637425449,552.495169956639,22.91332372746111,2.99653447158184,4.841120152027221,2.384227243892063,0.6088857165981377,24.57015676933393,101.0491669835449,46.49559050239607,53.50440949760393,0.7333333333333333,train
ENG_0001,2024-01-01 00:54:00,55,0.9166666666666666,TAKEOFF,THERMAL_DOMINATED,15028.0991867735,101.6606716330885,93.26323095693569,55.19559406788087,118.5544695976068,253.1917335235257,660.2093877071381,62.42906215949603,3.51827944924369,5.828905459392997,2.8013809424856,0.7114486287226797,14.04658799618327,102.6281941418491,45.26540522373963,54.73459477626037,0.7166666666666667,train
ENG_0001,2024-01-01 00:55:00,56,0.9333333333333333,CLIMB,THERMAL_DOMINATED,11937.73004801794,83.28783234818226,81.76288565982578,55.19161588343988,117.2633781064549,245.4895990441038,634.1678502438377,58.54767155804277,3.375598346632181,4.974035196326945,2.688522509576038,0.6722139182954627,16.08716436589862,101.8562300094007,44.15310336822418,55.84689663177582,0.7,train
ENG_0001,2024-01-01 00:56:00,57,0.95,IDLE,THERMAL_DOMINATED,1979.187774964272,10.14313247443878,9.884865026946514,54.41261982703952,104.6612731317332,219.164519007416,532.4467214319715,13.51446773099343,3.035359195447789,5.050768669695366,2.435063648374446,0.62118234810015,19.35033865344377,101.7558877720816,44.06010589136574,55.93989410863426,0.6833333333333333,train
ENG_0001,2024-01-01 00:57:00,58,0.9666666666666667,CRUISE,THERMAL_DOMINATED,9950.699906534117,69.04468510646977,65.72714023681195,54.97861619949798,114.962659622061,247.0572835792469,616.5442176696178,47.8144848598825,3.287733304331701,4.770261748567378,2.610303041617325,0.6534925607902025,17.47840943986302,103.4650023449011,43.15196055227199,56.84803944772801,0.6666666666666666,train
ENG_0001,2024-01-01 00:58:00,59,0.9833333333333333,CRUISE,THERMAL_DOMINATED,9941.063524305579,70.95795965149279,74.1286467339821,54.98581277656425,117.7827588806378,245.1151543012789,623.4993081880659,54.08580564802411,3.427779166370142,5.777972080597949,2.750088717565518,0.6819469190797824,15.75209452571788,100.6564817696199,42.15302440697469,57.84697559302531,0.65,train
ENG_0001,2024-01-01 00:59:00,60,1,CLIMB,THERMAL_DOMINATED,12084.9602097021,85.6673242105739,85.59666126254645,55.17700910318401,119.1749139485025,246.8949965828941,654.7342678488966,60.47100997991758,3.538987063339204,4.727080971216051,2.8594495457839,0.6730831137484571,16.82480501233113,102.2278401280812,40.98835641161462,59.01164358838538,0.6333333333333333,train
ENG_0001,2024-01-01 01:00:00,61,1.016666666666667,CRUISE,THERMAL_DOMINATED,10035.7015485965,72.0750798885158,66.03585439690535,53.92432912973413,116.13821890437,241.5417271587513,617.2359338803178,48.98709979099715,3.382446020426209,5.326702060130081,2.712470963497231,0.680579484622668,27.01707792619138,101.3570131248971,39.77570269208617,60.22429730791383,0.6166666666666667,train
ENG_0001,2024-01-01 01:01:00,62,1.033333333333333,CRUISE,THERMAL_DOMINATED,9930.709040473934,68.97996720229051,65.11961649186011,53.55381556285633,117.8282912787385,240.2767875602653,617.8261396820989,49.02026797608253,3.383227647198293,5.066470067057212,2.699190407180292,0.6633904303228345,14.71190601483207,101.5685922788632,39.00453825959286,60.99546174040714,0.6,train
ENG_0001,2024-01-01 01:02:00,63,1.05,CLIMB,THERMAL_DOMINATED,12089.95998754333,84.46025012941325,87.55586633283255,53.14176194697595,119.72018087843,253.6459728017631,650.9135345538292,62.29309971870939,3.648762513238588,5.309166639069478,2.893047472889778,0.7242452906907625,16.00549523357484,102.8284684264125,37.79473813952582,62.20526186047418,0.5833333333333334,train
ENG_0001,2024-01-01 01:03:00,64,1.066666666666667,CRUISE,THERMAL_DOMINATED,10030.72995208766,68.04247256843539,62.27425169528788,52.88189027355645,115.8195717608778,240.3737660274765,622.6818452245052,46.4940101210267,3.441181064590112,5.344445838563514,2.78450698783032,0.6779740165305722,20.25327198003806,101.8078357562896,36.86288662398208,63.13711337601792,0.5666666666666667,train
ENG_0001,2024-01-01 01:04:00,65,1.083333333333333,TAKEOFF,THERMAL_DOMINATED,15081.2862118839,99.11141347984778,106.0731362149016,53.66822931929827,123.9147171103383,260.1819826680972,679.8226206268604,73.27023321300207,3.750285444114912,5.931237079546701,2.976828002279951,0.7463947734297998,20.52762966478992,101.8382960790496,34.71452925135758,65.28547074864242,0.55,train
ENG_0001,2024-01-01 01:05:00,66,1.1,CRUISE,THERMAL_DOMINATED,10062.96288419236,70.7546009860897,70.6859198771851,52.04580595169178,119.6779842471523,244.3787263661592,639.0335528951164,52.61284298958987,3.587800021098553,4.670401843005494,2.887211257568357,0.7219988065218849,20.9351515278019,102.3725073373098,33.40391743582011,66.5960825641799,0.5333333333333333,train
ENG_0001,2024-01-01 01:06:00,67,1.116666666666667,TAKEOFF,THERMAL_DOMINATED,14917.10049890779,101.5139772332907,101.1198304838341,53.10814008634067,122.403398120568,261.1143299949211,689.0276332928584,70.04200690124037,3.833071256878978,5.238969868232293,3.079227362715073,0.7667256670062833,18.19365111014592,100.9350472704571,31.56223530342518,68.43776469657482,0.5166666666666667,train
ENG_0001,2024-01-01 01:07:00,68,1.133333333333333,DESCENT,THERMAL_DOMINATED,3943.981895980303,23.15566935164475,23.58362217306351,52.11105469676123,112.8593912027123,231.1699633632956,570.4738256260522,25.44774449176779,3.444645093977867,5.460514854210347,2.750980703123012,0.6960254317006315,9.284975436347583,100.460790332661,31.32291647639325,68.67708352360675,0.5,train
ENG_0001,2024-01-01 01:08:00,69,1.15,CRUISE,THERMAL_DOMINATED,10074.72936051233,71.73921184021133,76.39768315920907,51.83301112738931,121.7558306503792,244.4804231125509,652.1110951384853,56.62119232388787,3.782923932130053,5.92615524338802,3.021079569628429,0.769241081781867,23.16715766150548,100.255190805979,30.04047668296703,69.95952331703297,0.4833333333333333,train
ENG_0001,2024-01-01 01:09:00,70,1.166666666666667,CLIMB,THERMAL_DOMINATED,12061.03702654335,87.71127571760991,85.04150601213547,52.00836053695225,122.420543453289,257.5392531066072,666.8478514007181,61.78566237953132,3.883228449176323,6.548750245997815,3.069868533860238,0.7729577304684863,9.26827303490656,99.33364341062399,28.76011663781281,71.23988336218719,0.4666666666666667,train
ENG_0001,2024-01-01 01:10:00,71,1.183333333333333,IDLE,THERMAL_DOMINATED,1997.909840603585,10.8268698064474,11.21234134788773,51.64379558912536,112.7540152850986,227.1453203886295,547.6663594737323,18.61927250345531,3.428217265780469,5.50028360249427,2.749175112640628,0.6808577807359327,16.51317732619517,103.3562071299403,28.67085909539205,71.32914090460795,0.45,train
ENG_0001,2024-01-01 01:11:00,72,1.2,CRUISE,THERMAL_DOMINATED,10011.73273833088,73.75359162511613,74.72318531096862,52.32347515688176,122.1862199011933,251.0283933217824,656.1266429521013,55.57232130428564,3.790351855936646,6.368962651646995,3.044680011397233,0.7676476477239494,11.22862074990321,100.1967916342783,27.60984159389444,72.39015840610556,0.4333333333333333,train
ENG_0001,2024-01-01 01:12:00,73,1.216666666666667,CRUISE,THERMAL_DOMINATED,10127.76648957884,68.45242160179285,65.2629257874605,52.59324274978639,122.5326144879475,256.0798442329093,633.3715817007543,49.94753126160276,3.82087205477595,6.040860619073785,3.034916041497804,0.7745448838425893,14.67930826703504,101.0787463764142,26.85202142480753,73.14797857519247,0.4166666666666667,train
