rpm,cht,egt,oil_pressure,oil_temp,fuel_flow,map,vibration,voltage,altitude,ambient_temp,afr,fault_type
4557.500173390036,106.0739653958082,815.5452416911593,382.985895433602,110.3532688259383,18.555841667992016,100.22937280627647,2.4191648801909995,14.332426134904209,3768.8134529162817,-11.97291844160953,15.126606674931253,Bearing Wear
4094.8574739295364,110.83039304514288,802.4314935823876,373.0320537703255,90.13328850528116,12.773923225243509,102.90402218769339,1.4661594543637575,14.272402782388493,2965.0513072285794,-5.5322352115159905,17.020694804186032,Fuel-Lean Misfire
4148.495654625074,109.12927518709112,938.2335546489911,392.3812452348204,94.44052890800191,12.709067590059917,101.04200768326552,1.3571622774424537,14.137946648681307,2759.3330819907537,-3.195951141675267,17.038062810174765,Fuel-Lean Misfire
5152.261826942468,140.79554601307262,908.0881238714572,379.8677443063129,118.6174173536357,19.916345213253376,100.38181498160615,1.220571957706439,14.322768268295084,3586.3046304799905,-9.177586911925058,14.740764545505492,Overheating
4500.4279305247355,109.14621139315261,861.19339480401,402.13034325424326,94.57297886960606,14.119643347801546,100.96196758419462,1.7380287983422227,14.19629737280152,2269.0730888638896,0.8964620430608962,17.00773860569647,Fuel-Lean Misfire
4739.816929217124,110.27861065807552,821.8020516763016,387.10441081591347,92.16305173381572,20.320609038053764,101.81245337009986,1.0352086697587441,14.571993401297386,3460.3292387307188,-3.859964471262042,14.677813612874097,Healthy
5317.944012072128,140.45959585753252,875.1965018946904,348.1415641353529,121.32583506341741,17.892693870757043,101.30078757295242,1.151263396366574,14.575234167843176,3260.33907054884,-7.3460112698922675,14.520317065730328,Overheating
4321.7440729458895,111.18191009769274,875.9360468384282,385.1138329783843,91.74075947950516,14.109739993760337,101.55744606994132,1.2801753054925036,14.019741236267066,2413.0970687289155,-0.7961008633332987,16.920939316132657,Fuel-Lean Misfire
4818.044344756785,112.05775533623499,818.5393785370667,363.13036862243194,87.39765748779314,19.522141457518806,101.66462802395918,0.9877270195165171,14.510230395104504,2592.539707434287,0.5070862698047893,14.713503696282022,Healthy
4953.986976982812,110.6643525300326,797.7554010328541,375.96358343106573,96.46713552165343,19.20226013478409,100.1326993464563,1.0486537042063402,13.853825379246885,3655.471033585449,-6.988434597813112,14.672584435791629,Healthy
5025.353557814404,110.2963791216791,829.5433865468555,359.2984781267766,86.88985268193454,18.455561840882705,101.76813089787862,1.0950957877858862,13.786511579992023,2428.703968389769,-3.3955147955432077,14.833934509766006,Healthy
4634.8122142729335,111.95069309969317,818.9684163793416,375.63961537953435,98.16527782586442,18.244511993973074,100.10663305861867,1.0286492978047097,14.0369001853423,2052.7796054129144,-1.2112451736489933,14.661693435217341,Healthy
5094.708769937459,110.14105420788691,801.603293904089,383.2096986610133,91.66301585092751,18.32322432037342,102.22833340008685,1.2136261565070958,14.093899770477893,2039.345407484256,1.194151457049048,14.239615767052882,Healthy
5134.562665388698,137.06547438719795,894.2831368393969,365.18096231305185,109.75494946821364,19.274898525043536,99.05546290455186,1.1119223677726309,14.50475748203876,534.6023545092166,9.904073001731653,14.519091623242584,Overheating
5053.071245260885,113.5265590277978,809.9043283042006,402.1991620833504,92.23210492294285,17.81097263893739,104.04624815453931,1.180836506552699,13.992550769134708,2347.7290575331135,-2.0114753807347534,14.423440053807132,Healthy
5191.509116750417,125.48620239168892,905.2696330233275,381.91048217805735,115.56101307593256,18.309205306092753,100.08378019433725,1.0061010604618401,14.123617955526248,2169.2390089458404,-0.7572211001854314,14.59096616013363,Overheating
4613.463785065187,113.02156490330303,816.0110062514925,365.33667132802174,109.03889000688592,19.10110969869743,97.66118943775726,2.548983024846735,14.06747524821083,2956.4789348745276,-5.743631389769464,14.339023579867096,Bearing Wear
4664.352506234339,105.44343308564046,813.2129119884391,421.75666135233575,87.16698317013433,18.38115887599436,100.18507972472948,1.0097046981655424,14.352050218927072,3385.0632838627544,-5.459635046505232,14.555332183509753,Healthy
5165.077211760363,112.30828850872216,807.563455367484,385.56718810056964,90.18804443985253,18.56927182997832,100.68864552921585,1.2751673092489713,14.250884168660242,2770.0821296601616,-3.8292877750359837,14.602478755185501,Healthy
4735.116271827057,112.17393261185511,822.4190511249672,346.87840172489183,93.08233527402028,18.283837345057968,102.89523387532282,1.0624816098388234,14.460210486632459,1958.869583612769,-2.1933121087347756,14.910318608134332,Healthy
4673.46825566318,111.30770949505666,807.3707936542936,392.44108371775235,85.36659407297634,18.688491646486852,102.54173038777394,0.8782120631330239,14.428750808641386,2770.797125995531,-3.8407571467725563,14.826556373221257,Healthy
4869.878089240301,108.0504199043154,814.8458467041517,363.62914344059794,111.8942297900805,19.707817049967698,101.80406896009384,2.978941690661198,14.365827736917053,3529.5799710796755,-8.831544928509171,14.614518411510105,Bearing Wear
5222.388402427913,138.54697397302448,905.8864993584804,361.3301794503287,115.92403692694685,19.696835449191347,102.30873131270812,1.0916622993634317,14.255993725263963,1599.6087621612987,9.49404700518521,14.725844236395044,Overheating
4837.536589886047,112.71705050408748,793.9026581064036,194.27793640969458,122.50319639152201,18.58007635406376,100.81954467188758,2.0130616222575672,14.707738220347496,2919.162133686235,-5.150727521589633,14.67331982842169,Oil Starvation
4123.368522814582,104.81968491174554,855.5888958305809,405.0353228793409,91.22122594590918,13.875939017728653,100.50851387182811,2.1146719606499724,13.660622671411685,2456.56410678575,-1.4295357545247314,17.53958243797814,Fuel-Lean Misfire
4808.882765102173,106.86982517906208,818.0913656249613,378.27733970775466,92.46510987078656,20.555941471752266,98.78579109079996,1.3082873403560433,13.668129728590126,837.2986760648455,7.076278450203361,14.464494326945012,Healthy
4830.555269720828,104.36995322112871,800.6661997489095,363.34136231801256,97.25681133027086,19.24854271451797,103.54311018998831,1.2082508096064855,13.974189645756553,2080.383786976181,2.4562545071106605,14.45557443822161,Healthy
4906.949764525858,113.25545563249442,798.7150347051852,383.5197800773263,92.75826652261367,19.81711779414398,98.98582127138748,1.001415002282376,14.012528863555335,1164.17666234528,10.962225563281118,14.451699753810175,Healthy
4677.554188641773,103.77348330590439,817.2721194161477,360.79355971255575,97.2643825459531,16.834456473693024,104.39291273658007,1.131652620080393,14.18065737762592,2064.06473055284,2.3818514801106803,14.692473059515029,Healthy
4468.638638345418,108.65713970845371,826.1525304895766,412.3285930764961,110.10774965052717,18.001716397518972,100.16371393198146,3.48703663191722,14.22016348445081,1196.3256112189383,8.327610837695904,15.10111480912799,Bearing Wear
4838.404460147081,113.93076393578205,829.9856933335509,395.215550975272,86.47737730600507,17.476338426611438,99.75036284460865,1.103913657531625,14.303531804093824,1919.4049494772275,2.897401357352178,14.548923413529335,Healthy
4571.397713740946,106.80624381033178,826.0957430364016,366.743333167036,93.72190087760502,17.09714102567305,105.16262931353029,1.0543169542269115,14.219064161389543,2643.229437239172,-0.965857613391901,14.396164003402763,Healthy
5184.012680740319,109.6157604011014,823.7912799154282,369.45235362311166,91.89503452850911,19.916640508508408,99.74606588442447,1.3718672836995394,14.341550387091095,2050.0265792845858,2.939642712761237,14.894510889925344,Healthy
4535.569960669344,114.57654081046567,794.1678253303511,376.60632171486986,95.1937060340801,18.595684535109655,102.63339703542714,1.19279929395649,14.45725372268092,3349.7678807309694,-7.6809798418241835,14.826588326758692,Healthy
4864.442732869888,110.83075074865245,813.2589460463445,360.84877136269535,88.75683037877522,19.342522282666323,100.92088969228669,1.2022251046058938,14.205663675226091,2523.804911596596,0.47183568657412156,14.596791054356524,Healthy
4589.226011645331,112.00413337406938,797.4901815092743,399.1689024385725,91.21691824025962,18.60798777665575,101.82514079328824,0.8105473105528764,14.069883031688628,3334.8367274292427,-4.9409086799483,14.756606441079043,Healthy
5123.220243489587,131.2777474448286,881.220220802737,401.1402116027837,109.98343693299172,18.209729151648272,100.10899495719846,1.3180076715676552,14.515914429146141,2081.7119782773852,0.628498507005282,14.643643078227898,Overheating
4509.948254833866,105.17041667341451,797.153063043874,390.2393485468572,91.50283084056015,17.839532125586032,105.61944551081237,1.0004154629680002,14.433420582876726,3796.8868462301725,-12.819685175810806,14.714792592814712,Healthy
4706.528921036285,107.77809152335898,802.3513544723218,397.8352479666133,96.26151274396956,18.043402965000418,99.33528885379154,1.1707123334579608,14.089555391143804,3006.3454542044087,-4.135399410626057,14.396851177000553,Healthy
4673.9834882125,110.65879130974857,805.6495796988077,388.7570056423444,93.63049730836802,19.36688772312438,99.2988870826756,1.1157102947957196,13.850290603008494,1494.1277596569244,7.056371235348349,14.509863241718934,Healthy
4722.358305144574,110.89515180655559,809.802925247127,397.82589910172123,99.58079727762086,18.075304981663745,100.02112111496355,1.2566241315603608,14.336378297925261,3977.3658605888268,-9.685021723175447,14.628141581842588,Healthy
4939.949496397585,123.60164811695375,814.8674111176846,162.58827422055342,128.96973310536916,19.185956745373925,103.01704164955716,1.9045631386965,14.070161735019264,2884.449685928598,-4.489569695730479,14.533288202544146,Oil Starvation
4828.664860202985,110.18574619262459,793.681726308241,391.1938034904083,93.93645254342323,20.23060377864437,100.384443530094,1.132872549149591,14.24987673674215,3761.9626238107794,-9.643348119543973,14.755804305154067,Healthy
5308.006900032216,137.34480796500503,864.4713963906174,373.9300126503943,116.92849442933229,18.63971141549426,97.3800821980386,1.2447522441594845,14.10397362646083,2602.2421578934263,-1.1803694927311366,14.594838922537408,Overheating
4582.797914937563,101.20477617351968,815.28017340064,372.4691866347108,88.93630154860786,19.066685157839483,101.4876014275424,1.015388205389491,13.94393912026582,3197.9658626241157,-4.486375751139429,14.680164827244123,Healthy
4615.911032861872,116.64054781379296,820.7746624651242,376.9014924735301,89.86738420876628,17.964703135109886,101.1484124276003,1.0655896095904474,14.390100551056523,2225.6193373578967,1.5444779283966537,14.694215023165025,Healthy
4851.408801956655,111.82701287661513,816.8372073627864,386.71562840025973,93.92816827960263,19.563322024105943,101.39304233940294,1.206350563638277,14.182052861142553,3652.093772359578,-10.091394124455796,15.060188086582162,Healthy
4688.875138804845,109.94284387444013,790.9031442300445,388.47051593804235,90.09618489411993,19.296601789345086,100.44620232040724,1.096191643042327,14.165393024260617,1949.472247919782,7.272989313066737,14.600826764398542,Healthy
4917.8700237976245,111.70183024713985,798.3962862824494,379.28432965787033,91.98919238272829,17.573308248645965,104.0067966035343,1.2316043435863508,14.155807165234066,2521.5086711956246,-0.9730407468764573,14.29165302631514,Healthy
4759.622080247792,109.65544621806654,807.8518563945902,369.02184371554677,92.58623085498989,17.649893778067117,102.97776547461804,1.1934964709981906,14.101307436727197,2144.0133429009124,1.6149343958405764,14.540290936878764,Healthy
4808.944555488026,120.0644566637827,818.378679763363,206.2473484569745,127.18746470077589,19.008137441345575,103.09910543063867,1.637145499096388,14.463478813126864,2658.0796837539197,1.8730038008500554,14.562162436382085,Oil Starvation
4568.994639857405,107.88280704981511,817.4242385741749,396.9398665630925,111.73151633731449,18.422696874701423,99.13357318470881,3.6364184408658673,13.974434555899737,2951.421910421389,-5.188753850127276,14.742318994076077,Bearing Wear
4930.973782292873,105.09693734799063,792.4275014374822,383.3667772783996,95.14129490783647,19.847142153166295,100.08223147426212,1.2618021250146945,14.192298306099858,2361.8981600473444,1.4149818346656058,14.830464575682683,Healthy
4111.107987973571,112.13143957125384,873.2319940099145,400.65205239318396,94.33104828727187,11.859344134611478,99.62877943783639,1.6638446684391095,14.141702004201301,1179.6070319697906,7.231708588753385,17.22496060395005,Fuel-Lean Misfire
4605.797778641864,114.64330714951407,804.3875855842573,385.19755822596073,91.85923826336244,18.881632661778497,101.15364378212051,0.9075511663717146,14.399253363889427,2104.99473347095,-1.7956295648806764,14.614376967806816,Healthy
5096.504513546787,138.241925591429,884.6868482299061,398.33751372330323,113.476336108921,18.428381911801676,101.72531124450234,1.2948107755915697,14.13933830761281,2803.7809495520987,-3.878337731447946,14.589810377106915,Overheating
4454.35821829493,102.00719726187157,858.3261159732829,385.1973271384699,94.99403032957896,14.348418812320071,105.17674940956145,1.7740135461377509,14.421636563347503,1668.0752582995754,5.383058631177899,16.550492415721678,Fuel-Lean Misfire
4651.285643319505,109.87644945771368,875.3819911886661,394.44448293671195,92.92286226635315,12.737023006549872,101.13499707175002,1.5495239913071102,14.289845686983949,1638.6715934578674,5.68545056440859,17.45245034091275,Fuel-Lean Misfire
5042.056690358797,116.23979646962282,807.0701203765123,171.88470716289035,126.09347428548881,17.517913747890407,102.19480013969972,1.5259312282761996,14.140487299328,3600.5654506492956,-8.703786603285474,14.725115290694308,Oil Starvation
4667.225475150023,116.21024726195857,791.3672751862075,375.446960216342,88.12056402906153,18.019220829597312,101.33938758470404,0.9949826190192489,14.41793297300329,3727.1824966796535,-13.724877684529627,14.563401533929774,Healthy
4582.473924188133,119.16377029036296,793.3251303988368,355.3190187956466,104.9841416445333,20.45180192507142,103.76854563702103,3.2416804415807507,14.318950868333056,3182.732447024246,-4.169903726084071,14.756238284793874,Bearing Wear
4757.898738469984,106.51770953495297,798.1887314964899,394.56351097901467,90.1476601626227,16.970317471132113,101.79367733169761,1.3271776343884374,14.354616637835505,2017.3411478226303,-1.2863408920372739,14.673146379328497,Healthy
5204.88600703257,135.85297229437373,896.8344625454843,370.9794853407318,116.17319211614556,17.225605013174665,101.8809494759208,1.0970543301609978,14.310497990883428,2679.131307251729,0.3139273628114485,14.72504490052958,Overheating
4806.088753680582,111.99854840450384,794.4434889688339,397.2412959239557,91.09728794191592,18.279741421195656,102.50275197415189,1.2120747836389372,14.059833664226781,3142.3212945165487,-6.545984717336616,15.063914609339731,Healthy
4675.770902810135,106.65861178696098,835.7417895332807,362.18602371455734,92.92946213068109,19.00702150474568,101.82759819490299,1.0722068511683438,14.174035860053314,2535.0491775832875,-1.771823657548347,14.892775823358981,Healthy
5131.578450238702,115.83797441353408,789.7762687348567,384.7157524108227,91.99374860773945,18.83163345150383,99.45539194934705,0.8846571757679841,13.817378714964194,3281.1071627696824,-4.119098285036231,14.760537069799197,Healthy
4719.877747546785,108.48348903605005,807.5570356787716,371.27478629077035,88.9557298079214,17.980577963947194,98.55211946647549,1.105112520238884,14.04600535378827,2687.028729432598,-5.577478033719142,14.76617604644289,Healthy
4925.029344241339,105.30958697255474,795.1983827846387,390.4249685116531,97.8396285125443,18.291601150449022,104.45366768443752,1.1144650578190236,14.063822543592183,1707.4460890898372,5.160427590689634,14.51700818644346,Healthy
4812.191526415054,107.05788022964093,824.8331181025253,396.36965180891406,93.82741436272153,17.626149788261937,100.36718310061039,1.2819646549968775,14.22834338272798,4355.463631985355,-12.523877929116066,14.738409823298005,Healthy
4753.632530369625,112.0149441848497,816.9887515198087,363.941084926466,89.33076169464029,17.93656983344705,100.52223850426681,1.1130779606309646,14.341617824371335,1821.5210405286148,-0.04192535883950166,15.131148632641358,Healthy
4630.282046902135,109.97571635384043,820.0618892934197,381.2274403782135,91.70333104042658,19.235261186390215,100.4194509116227,1.1401088471107856,14.264339561239202,1965.5276370855609,4.208155058016901,14.665008048660917,Healthy
4686.638226076073,105.8536963345748,825.7568221870646,380.7580372339101,92.51149170512129,18.319882778119982,101.39515784410281,1.4697316453786526,14.139971943121502,1979.669572232005,3.191534046302853,14.194856273279502,Healthy
4809.59351803664,107.56195119136287,807.7563443641747,380.84974887345663,93.58907826307019,18.443600977552727,101.9730032876524,1.109671162221518,13.804906686729225,1748.5316849449964,3.3463689364142932,14.458061051431777,Healthy
5249.952698509541,134.35634159312798,871.9855206042331,369.66999867555586,117.64974099703666,18.049080778058926,100.17813768740163,1.0449163676067512,14.058648648556364,2741.9597714880992,-4.078595488180542,14.70313734275912,Overheating
5143.302310319651,104.53248520633832,807.3028151772878,362.4483046091096,86.59405868725995,18.93317018256383,102.5183103206053,1.0135234398909923,13.681791541571018,2063.004441398014,2.3740791417180027,14.404217686245174,Healthy
4827.503987966873,106.02357506783123,809.6287320341326,350.59762987559253,98.18167584984816,17.54555203607181,100.9198229746869,1.2752326582725297,14.0274189322499,657.8424083642269,9.834132825383183,14.525035923984776,Healthy
4458.543973711199,123.83988857175646,822.4788562487529,203.10720154108336,126.1920248943946,19.042340697071417,100.02417718370859,1.6116455324134542,14.07885701539933,3093.6762976074456,-4.510310773635414,14.960348257879758,Oil Starvation
4698.342694537184,109.084068554039,811.0805140518395,383.55442123568065,90.63553905233464,17.858005813430683,103.5976226496941,0.9528623835559554,13.934416385662544,3044.2123034363844,-2.47175028828848,14.609718068479872,Healthy
4734.591976852518,114.74281661865199,818.6274397279808,394.94071528708724,89.72961473429162,17.362551466606526,104.00266730391097,1.0515980241736798,14.14983339670899,3562.5553134792463,-7.04414951881378,14.79117755441632,Healthy
5124.750351735162,115.82247476032447,831.591258900228,391.18701876590603,93.78028751958082,17.817010772252072,101.71841880091569,1.1835231261162498,14.15792596828779,2024.1789963554702,-0.7197588232642658,14.35245404898974,Healthy
5218.102155870371,141.67438893024908,904.9432190300112,384.6111004671365,118.6938954299413,19.188378790687796,99.83384512286213,1.0749317429320384,14.25651599009766,2301.047099053162,3.257885008194431,14.79819499032765,Overheating
4482.163040093303,109.62251299985847,886.8242099915573,392.1903413846599,93.73373154137452,14.286825017198987,98.01612770705725,1.7800457317830474,14.344722723835556,4340.328068357576,-11.061266318114168,16.831371759607457,Fuel-Lean Misfire
4779.231602402434,124.59312173537543,807.4917209125676,172.58769099988749,126.08812916837518,18.970862723536488,104.33980900870282,1.60377542172944,13.960823387592962,2855.6821345761127,-1.1686709014534293,14.578043419136122,Oil Starvation
4191.059466244773,105.57476727508663,871.3390778573871,367.6948426320396,89.54844360017302,12.856201317005432,102.17811389481173,2.0428503046924553,13.86023016003927,3665.756607964997,-5.465233321911507,17.266619436390805,Fuel-Lean Misfire
4755.597415900515,116.16843981027151,834.0731146579095,410.922553649546,95.62509869177943,19.31925002064917,102.18505389840237,1.2167541614249957,14.089762856734293,1845.4408932621543,2.9978852789740933,14.665963075495014,Healthy
4732.015792600909,120.60155125288878,818.1844134005271,185.3816451914753,137.1708347020178,18.154563369087835,99.22791509133665,1.5308274576937175,14.172951420873593,2884.047664069347,-6.477233860835115,14.737969567242493,Oil Starvation
4839.249445904472,108.51117289571579,823.0649834364502,408.26879458901914,96.62973058481657,18.108920462570982,98.76076513342198,1.1211329370366807,13.84631212688743,2758.534171347825,-3.2256772863582013,14.60679269962635,Healthy
4699.337975007656,108.52467908162984,814.8212553907028,377.1183342091784,103.6085505666031,17.610869590292452,100.89671168966983,3.511243674450407,14.124309189630708,202.97386963403096,13.358860031280413,14.880035397382493,Bearing Wear
4914.912041757703,114.90773289553724,808.7981510822406,376.94489374734553,89.36605223973032,17.83849571676811,100.54704221619694,1.1551048260224268,14.38271692524665,1857.456839455724,5.911907681456837,14.645775279791486,Healthy
4721.088295168206,109.94392184696964,811.2197314522741,363.03460412762087,86.71150254847191,17.678687412211417,101.49415475561261,1.1130996586873114,14.340481313830212,2577.399915967293,-1.97219803672581,14.579197545014974,Healthy
4919.139701943274,104.982842307323,813.5226951859995,359.65127293064893,93.39928994730057,18.471486814162013,97.76973636818899,1.2747109031685757,14.05308168464039,1851.798050388495,3.3644510669366676,14.929727469885743,Healthy
4755.668813978018,110.6092620543065,814.5537846859861,407.17257218890273,91.75205664488543,17.83678646427331,98.46731898874859,1.091302407885165,14.110323956189223,4108.007431440001,-8.162323463006073,14.49312543441528,Healthy
4803.119056151311,107.08798823508346,807.8052427067419,400.62314628722277,90.0621074626264,17.860646394679797,100.03451295563593,0.9570007087611933,14.22453406319896,3799.7427667756483,-9.052169437809656,14.649529299574741,Healthy
4440.920147646386,112.04566200371981,813.8096632167731,379.52122258034956,100.67692620642053,17.91131324054173,101.16669414198648,3.7237891585402854,14.005310651720103,2495.6820989107723,0.8548438685492021,14.80108481864334,Bearing Wear
4830.097770593353,130.25009967697258,822.9605767885757,167.73432766164404,120.26926452390389,18.55428440842192,102.70554735024444,1.9058997663983652,14.030728669001824,1985.1601341460305,4.156380763213123,14.633044933578692,Oil Starvation
4639.870062861859,110.76608385546386,812.8948576518642,387.81942935893636,92.01743167562735,18.71204483587225,100.90994635434227,1.272310022439416,14.4864684062435,1548.7909740959724,4.422354784171672,14.70654489830814,Healthy
4759.962793197852,112.3185326928543,813.909555798986,382.91576452366,90.94050112156793,18.770787074769352,100.40919717972194,1.1252691464404423,14.46351950712159,1694.7659477762872,6.263778461712223,14.963423013467972,Healthy
4782.2897209513385,109.63532352177525,783.1194012177659,372.5245641171133,94.97806561673838,18.93665373964961,99.32023820697853,1.0152072835401378,14.117858268179516,1969.8289825096558,-1.8632361217919264,14.85271822012397,Healthy
5287.129729745724,136.7054751314796,903.8004070221291,386.05595135504916,112.10038537350991,17.7770385114159,101.64871856344321,0.9231440313260297,14.437535877692312,2128.3061621612856,1.5683292576973216,14.756657574309228,Overheating
5214.082842652775,138.75068058185693,869.4268216880151,395.43023916044586,104.8920351698678,19.0788884697831,102.33492156327863,0.9181865162092603,14.366846533148031,2718.158234823948,-1.3672649489131254,14.506737522846972,Overheating
4965.089641014197,107.85868725618431,808.91360061235,384.9797049585352,92.5714990393372,19.06756145371123,100.12902725886032,1.1769658697264125,14.148090664483217,3091.048384710002,-3.8610795325889087,14.51291225959108,Healthy
4719.927629492579,112.63752234474781,805.3622793929763,385.0927172572826,111.59654285474997,17.771436941548213,101.18372949129699,2.854419511431678,14.140746511298223,1214.8983955126557,8.661628497794954,14.910022119221782,Bearing Wear
4784.332617219379,109.32471310723996,810.8406259573582,397.42817453912284,89.21794059742828,18.690695186187828,102.95039525956486,1.1751641254909768,14.237916323319748,3300.836874053713,-11.861904267347608,14.83557506390618,Healthy
5021.108407873212,108.5919477005861,820.6296376512206,383.45014285644254,98.31560720362403,17.60955645834903,103.44360110503763,1.362437195790875,13.9971162245664,3126.2961948650773,-7.251921238281115,14.706032314507024,Healthy
5125.641407624672,109.29645675027065,811.4784576814138,388.272280640607,92.13080733911737,19.856040832344604,99.7547012765311,1.1291911182855865,14.05150588286039,1443.9819910234353,4.390578876537099,14.692592640590316,Healthy
4766.970805948807,101.72858109425603,815.4244001350293,361.3990956129412,89.31700213073474,17.964471844133957,100.59012992437351,1.1010302382408557,14.416895916614614,2037.975925193957,2.7134487586840197,15.246173446644713,Healthy
4775.980080665004,112.68536030580186,812.5583595388523,368.7204600239177,91.04283819300015,17.863179314557208,103.1520142771972,1.1031967473007913,14.580238137150602,2451.4713489483033,-2.351377301984898,14.397257121477434,Healthy
4924.702390059488,109.27408668168322,819.2642587440411,402.96985616869205,94.76374305473104,18.066102142848962,101.2897353293151,1.0077840702264624,14.058342307479666,2774.252129922099,-4.697226610729988,14.25816967618226,Healthy
4768.330464175846,106.05128189139526,808.4249163948923,381.1527782443815,91.32543205457577,17.97999793534123,101.33730934393346,1.1662910974354115,13.98192018451143,3628.745903797016,-8.78402463924913,14.703769924588968,Healthy
5284.560151446695,142.27730004341322,914.3098658522821,389.5489448873274,115.88391401482713,17.904172634618778,97.6058052300275,1.0031645857027287,14.735621974727678,2111.4790591274623,-2.6433943365099912,14.846529872145815,Overheating
4620.954475236528,113.67661669444,822.0069878165158,369.94069686385035,96.17739590019299,18.299962788320837,101.57738725855971,1.1390482758156832,14.17313825170589,3148.646618527826,-3.8792255793264454,14.350293605352363,Healthy
5037.84697393286,113.11826690896153,798.1585674511255,402.2303374042369,91.24023526992437,17.528432575397872,99.07119149077661,1.0354765046612247,14.209915704096941,2370.924630678565,-3.236346935752727,14.942663281837127,Healthy
4547.484271166857,106.77651973401524,821.5782195971694,404.2337423532235,88.29695338436024,18.026028592677683,100.94718848608214,1.142024173822941,14.03807929601567,2839.2488355712717,-4.402796125355099,14.697109545824343,Healthy
